ImageName,Image URL,Style,Category,Artist,Title,Year,Face or body,Is painting,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral
the-student-1874.jpg,https://use2-uploads2.wikiart.org/images/francisco-oller/the-student-1874.jpg,Modern Art,Impressionism,Francisco Oller,The Student,1874,face,yes,1.82,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.091,0.273,0.455,0.182,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.0
on-the-thames.jpg,https://use2-uploads5.wikiart.org/images/james-tissot/on-the-thames.jpg,Modern Art,Impressionism,James Tissot,On the Thames,1874,face,yes,2.09,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.545,0.091,0.0,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.0
camille-monet-and-her-son-jean-in-the-garden-at-argenteuil-1874.jpg,https://use2-uploads1.wikiart.org/images/pierre-auguste-renoir/camille-monet-and-her-son-jean-in-the-garden-at-argenteuil-1874.jpg,Modern Art,Impressionism,Pierre-Auguste Renoir,Camille Monet and Her Son Jean in the Garden at Argenteuil,1874,face,yes,1.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.7,0.5,0.7,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0
boat-at-the-beach-1874.jpg,https://use2-uploads2.wikiart.org/images/ioannis-altamouras/boat-at-the-beach-1874.jpg,Modern Art,Impressionism,Ioannis Altamouras,Boat at the beach,1874,none,yes,1.12,0.014,0.029,0.174,0.014,0.029,0.043,0.145,0.0,0.188,0.145,0.014,0.116,0.188,0.072,0.377,0.058,0.014,0.058,0.145,0.0
regata-at-hampton-court-1874.jpg,https://use2-uploads3.wikiart.org/images/alfred-sisley/regata-at-hampton-court-1874.jpg,Modern Art,Impressionism,Alfred Sisley,Regata at Hampton Court,1874,body,yes,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
louise-anker-1874.jpg,https://use2-uploads0.wikiart.org/images/albert-anker/louise-anker-1874.jpg,Post Renaissance Art,Realism,Albert Anker,Louise Anker,1874,face,yes,1.58,0.0,0.0,0.25,0.083,0.0,0.0,0.0,0.0,0.583,0.167,0.25,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
old-parents-visiting-the-grave-of-their-son-1874.jpg,https://use2-uploads4.wikiart.org/images/vasily-perov/old-parents-visiting-the-grave-of-their-son-1874.jpg,Post Renaissance Art,Realism,Vasily Perov,Old Parents Visiting the Grave of Their Son,1874,face,yes,0.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.8,0.2,0.0,0.1,0.2,0.0
1874-2.jpg,https://use2-uploads4.wikiart.org/images/ioannis-altamouras/1874-2.jpg,Post Renaissance Art,Realism,Ioannis Altamouras,Port of Copenhagen,1874,none,yes,1.5,0.2,0.0,0.3,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.2,0.3,0.0
a-box-at-the-italian-theatre-1874.jpg,https://use2-uploads7.wikiart.org/images/eva-gonzales/a-box-at-the-italian-theatre-1874.jpg,Modern Art,Impressionism,Eva Gonzales,A Box at the Italian Theatre,1874,face,yes,1.38,0.154,0.0,0.077,0.077,0.0,0.0,0.077,0.0,0.692,0.231,0.154,0.154,0.0,0.077,0.0,0.077,0.154,0.0,0.308,0.0
the-monet-family-in-their-garden-at-argenteuil-1874(1).jpg,https://use2-uploads2.wikiart.org/images/edouard-manet/the-monet-family-in-their-garden-at-argenteuil-1874(1).jpg,Modern Art,Impressionism,Edouard Manet,The Monet family in their garden at Argenteuil,1874,face,yes,2.1,0.045,0.0,0.015,0.015,0.015,0.0,0.03,0.104,0.851,0.343,0.522,0.284,0.015,0.015,0.0,0.0,0.015,0.015,0.269,0.0
madame-monet-and-child(1).jpg,https://use2-uploads8.wikiart.org/images/claude-monet/madame-monet-and-child(1).jpg,Modern Art,Impressionism,Claude Monet,Camille Monet and a Child in the Artistâs Garden in Argenteuil,1875,face,yes,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
at-the-edge-of-the-brook-1875.jpg,https://use2-uploads8.wikiart.org/images/william-adolphe-bouguereau/at-the-edge-of-the-brook-1875.jpg,Post Renaissance Art,Neoclassicism,William-Adolphe Bouguereau,At the Edge of the Brook,1875,face,yes,1.91,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.091,0.091,0.545,0.091,0.273,0.0,0.0,0.182,0.0,0.091,0.0,0.273,0.0
the-parquet-planers-1875.jpg,https://use2-uploads5.wikiart.org/images/gustave-caillebotte/the-parquet-planers-1875.jpg,Modern Art,Impressionism,Gustave Caillebotte,The Parquet Planers,1875,face,yes,0.7,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.2,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0
a-girl-with-geese-1875.jpg,https://use2-uploads1.wikiart.org/images/vladimir-makovsky/a-girl-with-geese-1875.jpg,Post Renaissance Art,Realism,Vladimir Makovsky,A girl with geese,1875,face,yes,1.86,0.143,0.071,0.071,0.071,0.143,0.143,0.071,0.143,0.429,0.5,0.143,0.429,0.143,0.143,0.214,0.071,0.143,0.143,0.143,0.0
place-de-la-concorde-1875.jpg,https://use2-uploads7.wikiart.org/images/edgar-degas/place-de-la-concorde-1875.jpg,Modern Art,Impressionism,Edgar Degas,Place de la Concorde,1875,face,yes,1.45,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.364,0.273,0.182,0.091,0.0,0.0,0.091,0.0,0.0,0.091,0.273,0.0
composition-with-taches-1875.jpg,https://use2-uploads1.wikiart.org/images/victor-hugo/composition-with-taches-1875.jpg,Modern Art,Abstract Expressionism,Victor Hugo,Composition with taches,1875,none,yes,-0.7,0.0,0.1,0.2,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.5,0.0,0.0
hush-the-concert.jpg,https://use2-uploads8.wikiart.org/images/james-tissot/hush-the-concert.jpg,Modern Art,Impressionism,James Tissot,Hush! (The Concert),1875,face,yes,1.7,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.5,0.7,0.3,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0
bleifarbenes-meer-1875.jpg,https://use2-uploads0.wikiart.org/images/giovanni-fattori/bleifarbenes-meer-1875.jpg,Modern Art,Impressionism,Giovanni Fattori,Bleifarbenes Meer,1875,none,yes,1.2,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.1,0.4,0.3,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.1,0.1,0.0
young-mother-contemplating-her-sleeping-child-in-candlelight-1875.jpg,https://use2-uploads3.wikiart.org/images/albert-anker/young-mother-contemplating-her-sleeping-child-in-candlelight-1875.jpg,Post Renaissance Art,Realism,Albert Anker,Young mother contemplating her sleeping child in candlelight,1875,face,yes,2.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.8,0.2,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0
1869-1875.jpg,https://use2-uploads2.wikiart.org/images/konstantinos-volanakis/1869-1875.jpg,Modern Art,Impressionism,Konstantinos Volanakis,Boats and Children on the Beach,1875,face,yes,1.36,0.182,0.0,0.364,0.0,0.0,0.0,0.0,0.091,0.636,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.0
ball-at-the-moulin-de-la-galette-1876(1).jpg,https://use2-uploads5.wikiart.org/images/pierre-auguste-renoir/ball-at-the-moulin-de-la-galette-1876(1).jpg,Modern Art,Impressionism,Pierre-Auguste Renoir,Dance at Moulin de la Galette,1876,face,yes,1.58,0.167,0.083,0.083,0.0,0.083,0.083,0.0,0.083,0.917,0.167,0.167,0.083,0.0,0.083,0.0,0.083,0.0,0.083,0.167,0.0
the-absinthe-drinker-1876.jpg,https://use2-uploads7.wikiart.org/images/edgar-degas/the-absinthe-drinker-1876.jpg,Modern Art,Impressionism,Edgar Degas,The Absinthe Drinker,1876,face,yes,1.8,0.0,0.0,0.2,0.0,0.1,0.1,0.5,0.0,0.1,0.1,0.0,0.0,0.5,0.1,0.8,0.0,0.0,0.2,0.2,0.0
woman-awakening-1876.jpg,https://use2-uploads3.wikiart.org/images/eva-gonzales/woman-awakening-1876.jpg,Modern Art,Impressionism,Eva Gonzales,Woman Awakening,1876,face,yes,2.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0
flood-at-port-marly-1876.jpg,https://use2-uploads8.wikiart.org/images/alfred-sisley/flood-at-port-marly-1876.jpg,Modern Art,Impressionism,Alfred Sisley,Flood at Port Marly,1876,none,yes,1.9,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.2,0.4,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
a-north-african-interior-1877.jpg,https://use2-uploads4.wikiart.org/images/robert-harris/a-north-african-interior-1877.jpg,Modern Art,Impressionism,Robert Harris,A North African Interior,1877,face,yes,1.36,0.0,0.0,0.091,0.182,0.0,0.0,0.0,0.0,0.455,0.273,0.091,0.182,0.0,0.0,0.0,0.0,0.091,0.182,0.364,0.0
the-nap.jpg,https://use2-uploads6.wikiart.org/images/gustave-caillebotte/the-nap.jpg,Modern Art,Impressionism,Gustave Caillebotte,The Nap,1877,face,yes,1.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.8,0.3,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.2,0.0
jeanne-samary-in-a-low-necked-dress-1877.jpg,https://use2-uploads5.wikiart.org/images/pierre-auguste-renoir/jeanne-samary-in-a-low-necked-dress-1877.jpg,Modern Art,Impressionism,Pierre-Auguste Renoir,Jeanne Samary in a Low Necked Dress,1877,face,yes,2.5,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.4,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
skiffs-on-the-yerres.jpg,https://use2-uploads1.wikiart.org/images/gustave-caillebotte/skiffs-on-the-yerres.jpg,Modern Art,Impressionism,Gustave Caillebotte,Skiffs on the Yerres,1877,face,yes,1.4,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.2,1.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
le-pont-des-arts-1878.jpg,https://use2-uploads0.wikiart.org/images/armand-guillaumin/le-pont-des-arts-1878.jpg,Modern Art,Impressionism,Armand Guillaumin,Le Pont des Arts,1878,none,yes,1.55,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.182,0.364,0.364,0.0,0.455,0.0,0.0,0.0,0.0,0.0,0.091,0.182,0.0
lady-in-red-coat-1878.jpg,https://use2-uploads8.wikiart.org/images/giovanni-boldini/lady-in-red-coat-1878.jpg,Modern Art,Impressionism,Giovanni Boldini,Lady in Red Coat,1878,face,yes,2.5,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.4,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
promenade-hivernale.jpg,https://use2-uploads8.wikiart.org/images/giuseppe-de-nittis/promenade-hivernale.jpg,Modern Art,Impressionism,Giuseppe de Nittis,Promenade Hivernale,1878,face,yes,1.27,0.0,0.0,0.182,0.091,0.091,0.0,0.0,0.182,0.0,0.273,0.091,0.091,0.0,0.0,0.182,0.0,0.091,0.182,0.545,0.0
edouard-manet-060.jpg,https://use2-uploads7.wikiart.org/00112/images/edouard-manet/edouard-manet-060.jpg,Modern Art,Impressionism,Edouard Manet,Self Portrait with a Palette,1879,face,yes,1.0,0.0,0.0,0.091,0.182,0.0,0.0,0.091,0.091,0.091,0.091,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.091,0.273,0.0
portrait-of-the-artist-1879.jpg,https://use2-uploads6.wikiart.org/images/william-adolphe-bouguereau/portrait-of-the-artist-1879.jpg,Post Renaissance Art,Neoclassicism,William-Adolphe Bouguereau,Portrait of the Artist,1879,face,yes,1.44,0.123,0.012,0.086,0.185,0.012,0.062,0.049,0.123,0.074,0.173,0.012,0.086,0.025,0.025,0.086,0.0,0.025,0.037,0.605,0.012
in-the-box.jpg,https://use2-uploads2.wikiart.org/images/mary-cassatt/in-the-box.jpg,Modern Art,Impressionism,Mary Cassatt,In the Box,1879,face,yes,1.54,0.0,0.0,0.154,0.0,0.0,0.077,0.077,0.0,0.538,0.231,0.231,0.231,0.077,0.0,0.077,0.077,0.0,0.077,0.231,0.0
two-ballet-dancers.jpg,https://use2-uploads0.wikiart.org/images/edgar-degas/two-ballet-dancers.jpg,Modern Art,Impressionism,Edgar Degas,Two Ballet Dancers,1879,body,yes,1.73,0.0,0.0,0.091,0.0,0.0,0.0,0.091,0.0,0.545,0.0,0.0,0.455,0.0,0.0,0.0,0.091,0.0,0.0,0.455,0.0
the-dispatch-bearer-1879.jpg,https://use2-uploads2.wikiart.org/images/giovanni-boldini/the-dispatch-bearer-1879.jpg,Modern Art,Impressionism,Giovanni Boldini,The Dispatch Bearer,1879,face,yes,1.7,0.1,0.0,0.4,0.2,0.0,0.1,0.1,0.2,0.2,0.2,0.0,0.1,0.2,0.0,0.1,0.1,0.1,0.0,0.3,0.0
red-sea-1880.jpg,https://use2-uploads6.wikiart.org/images/marianne-north/red-sea-1880.jpg,Modern Art,Impressionism,Marianne North,Red Sea,1880,none,yes,1.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.6,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0
supreme-court-1880.jpg,https://use2-uploads6.wikiart.org/images/p-ricl-s-pantazis/supreme-court-1880.jpg,Modern Art,Impressionism,Pericles Pantazis ,Supreme Court,1880,none,yes,1.27,0.0,0.0,0.182,0.0,0.091,0.091,0.091,0.091,0.455,0.364,0.091,0.364,0.091,0.0,0.0,0.0,0.091,0.0,0.091,0.0
three-ladies-with-parasol-aka-three-graces-1880.jpg,https://use2-uploads8.wikiart.org/images/marie-bracquemond/three-ladies-with-parasol-aka-three-graces-1880.jpg,Modern Art,Impressionism,Marie Bracquemond,Three ladies with parasol (aka Three Graces),1880,face,yes,2.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.7,0.3,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0
the-donkey-ride-1880.jpg,https://use2-uploads3.wikiart.org/images/eva-gonzales/the-donkey-ride-1880.jpg,Modern Art,Impressionism,Eva Gonzales,The Donkey Ride,1880,face,yes,0.54,0.154,0.0,0.077,0.154,0.0,0.0,0.077,0.077,0.308,0.385,0.231,0.077,0.077,0.0,0.308,0.0,0.0,0.0,0.154,0.0
evening-at-the-bay-of-frogner.jpg,https://use2-uploads4.wikiart.org/images/frits-thaulow/evening-at-the-bay-of-frogner.jpg,Modern Art,Impressionism,Frits Thaulow,Evening at the Bay of Frogner,1880,face,yes,1.38,0.0,0.0,0.154,0.0,0.077,0.077,0.077,0.154,0.769,0.308,0.077,0.231,0.0,0.0,0.077,0.077,0.0,0.077,0.0,0.0
le-gouter-1880.jpg,https://use2-uploads2.wikiart.org/images/marie-bracquemond/le-gouter-1880.jpg,Modern Art,Impressionism,Marie Bracquemond,Le Gouter,1880,face,yes,2.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.5,0.3,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.3,0.0
fishing-on-the-tisza-1880.jpg,https://use2-uploads5.wikiart.org/images/laszlo-mednyanszky/fishing-on-the-tisza-1880.jpg,Modern Art,Impressionism,Laszlo Mednyanszky,Fishing on the Tisza,1880,body,yes,0.92,0.0,0.0,0.077,0.0,0.0,0.0,0.077,0.0,0.308,0.154,0.0,0.231,0.154,0.0,0.231,0.0,0.0,0.154,0.077,0.0
three-dancers-in-an-exercise-hall.jpg,https://use2-uploads6.wikiart.org/images/edgar-degas/three-dancers-in-an-exercise-hall.jpg,Modern Art,Impressionism,Edgar Degas,Three Dancers in an Exercise Hall,1880,face,yes,2.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0
portrait-of-a-young-girl-1880.jpg,https://use2-uploads6.wikiart.org/images/henry-herbert-la-thangue/portrait-of-a-young-girl-1880.jpg,Modern Art,Impressionism,Henry Herbert La Thangue,Portrait of a Young Girl,1880,face,yes,1.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.3,0.1,0.0,0.2,0.0,0.7,0.0,0.1,0.0,0.1,0.0
woman-with-an-umbrella-1880.jpg,https://use2-uploads6.wikiart.org/images/marie-bracquemond/woman-with-an-umbrella-1880.jpg,Modern Art,Impressionism,Marie Bracquemond,Woman with an Umbrella,1880,face,yes,2.0,0.077,0.0,0.154,0.077,0.0,0.0,0.077,0.0,0.692,0.308,0.231,0.308,0.0,0.077,0.0,0.0,0.0,0.154,0.385,0.0
brakkebroen-landing-stage-on-saltholm-1881.jpg,https://use2-uploads3.wikiart.org/images/theodor-philipsen/brakkebroen-landing-stage-on-saltholm-1881.jpg,Modern Art,Impressionism,Theodor Philipsen,Brakkebroen landing stage on Saltholm,1881,body,yes,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0
after-luncheon.jpg,https://use2-uploads8.wikiart.org/images/berthe-morisot/after-luncheon.jpg,Modern Art,Impressionism,Berthe Morisot,After Luncheon,1881,face,yes,2.0,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.3,0.9,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0
child-in-the-rose-garden.jpg,https://use2-uploads0.wikiart.org/images/berthe-morisot/child-in-the-rose-garden.jpg,Modern Art,Impressionism,Berthe Morisot,Child in the Rose Garden,1881,face,yes,1.36,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.818,0.273,0.364,0.091,0.0,0.0,0.0,0.0,0.0,0.091,0.182,0.0
fra-akershus-1881.jpg,https://use2-uploads6.wikiart.org/images/karl-edvard-diriks/fra-akershus-1881.jpg,Modern Art,Impressionism,Karl Edvard Diriks,Fra Akershus,1881,body,yes,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.273,0.091,0.091,0.0,0.0,0.273,0.0,0.0,0.091,0.0,0.0
pink-and-blue-1881.jpg,https://use2-uploads1.wikiart.org/images/pierre-auguste-renoir/pink-and-blue-1881.jpg,Modern Art,Impressionism,Pierre-Auguste Renoir,Pink and Blue,1881,face,yes,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.6,0.5,0.7,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0
landscape.jpg,https://use2-uploads0.wikiart.org/images/john-henry-twachtman/landscape.jpg,Modern Art,Impressionism,John Henry Twachtman,Landscape,1882,none,yes,1.0,0.0,0.0,0.083,0.0,0.0,0.0,0.167,0.0,0.333,0.333,0.0,0.0,0.083,0.0,0.333,0.0,0.0,0.0,0.0,0.0
the-oyster-eater-1882(1).jpg,https://use2-uploads6.wikiart.org/images/james-ensor/the-oyster-eater-1882(1).jpg,Modern Art,Impressionism,James Ensor,The Oyster Eater,1882,face,yes,1.58,0.0,0.0,0.167,0.167,0.083,0.0,0.0,0.167,0.583,0.167,0.083,0.083,0.083,0.0,0.0,0.0,0.083,0.167,0.25,0.0
the-little-knitter-1882.jpg,https://use2-uploads2.wikiart.org/images/william-adolphe-bouguereau/the-little-knitter-1882.jpg,Post Renaissance Art,Neoclassicism,William-Adolphe Bouguereau,The Little Knitter,1882,face,yes,2.45,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.091,0.364,0.273,0.182,0.091,0.0,0.0,0.273,0.0,0.0,0.0,0.273,0.0
altany-1882.jpg,https://use2-uploads2.wikiart.org/images/aleksander-gierymski/altany-1882.jpg,Modern Art,Impressionism,Aleksander Gierymski,Altany,1882,face,yes,1.62,0.154,0.0,0.077,0.077,0.0,0.0,0.0,0.0,0.615,0.154,0.154,0.231,0.0,0.0,0.077,0.0,0.0,0.0,0.077,0.0
a-bar-at-the-folies-bergere-1882-1.jpg,https://use2-uploads0.wikiart.org/images/edouard-manet/a-bar-at-the-folies-bergere-1882-1.jpg,Modern Art,Impressionism,Edouard Manet,A Bar at the Folies-Bergere,1882,face,yes,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.545,0.182,0.182,0.182,0.0,0.091,0.0,0.0,0.0,0.0,0.364,0.0
dancers-tying-shoes-1883.jpg,https://use2-uploads6.wikiart.org/images/edgar-degas/dancers-tying-shoes-1883.jpg,Modern Art,Impressionism,Edgar Degas,Dancers tying shoes,1883,body,yes,1.91,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.636,0.364,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.091,0.364,0.0
portrait-of-miss-dora-wheeler-1.jpg,https://use2-uploads5.wikiart.org/images/william-merritt-chase/portrait-of-miss-dora-wheeler-1.jpg,Modern Art,Impressionism,William Merritt Chase,Portrait of Miss Dora Wheeler,1883,face,yes,1.0,0.167,0.0,0.083,0.167,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.167,0.0,0.083,0.0,0.0,0.0,0.083,0.25,0.0
breakfast-in-the-garden-1883.jpg,https://use2-uploads8.wikiart.org/images/giuseppe-de-nittis/breakfast-in-the-garden-1883.jpg,Modern Art,Impressionism,Giuseppe de Nittis,Breakfast in the Garden,1883,face,yes,1.5,0.083,0.0,0.083,0.0,0.0,0.083,0.083,0.25,0.5,0.167,0.25,0.25,0.0,0.0,0.083,0.0,0.083,0.083,0.333,0.0
dusty-country-road-ii-1883.jpg,https://use2-uploads3.wikiart.org/images/mihaly-munkacsy/dusty-country-road-ii-1883.jpg,Modern Art,Impressionism,Mihaly Munkacsy,Dusty Country Road II,1883,none,yes,1.4,0.0,0.1,0.2,0.1,0.0,0.0,0.4,0.1,0.2,0.2,0.0,0.2,0.3,0.1,0.3,0.0,0.0,0.1,0.1,0.0
the-races-at-longchamps-from-the-grandstand.jpg,https://use2-uploads5.wikiart.org/images/giuseppe-de-nittis/the-races-at-longchamps-from-the-grandstand.jpg,Modern Art,Impressionism,Giuseppe de Nittis,The Races at Longchamps from the Grandstand,1883,face,yes,1.5,0.0,0.0,0.3,0.3,0.2,0.1,0.0,0.0,0.6,0.1,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
first-communion-of-anaemic-young-girls-in-the-snow.jpg,https://use2-uploads0.wikiart.org/images/alphonse-allais/first-communion-of-anaemic-young-girls-in-the-snow.jpg,Modern Art,Abstract Art,Alphonse Allais,First Communion of Anaemic Young Girls in the Snow,1883,none,yes,-0.07,0.0,0.071,0.357,0.0,0.214,0.143,0.071,0.0,0.071,0.071,0.0,0.071,0.143,0.071,0.071,0.0,0.143,0.357,0.0,0.0
by-the-seashore-1883.jpg,https://use2-uploads3.wikiart.org/images/pierre-auguste-renoir/by-the-seashore-1883.jpg,Modern Art,Impressionism,Pierre-Auguste Renoir,By the Seashore,1883,face,yes,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.5,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
negroes-fighting-in-a-tunnel-by-night.jpg,https://use2-uploads5.wikiart.org/images/alphonse-allais/negroes-fighting-in-a-tunnel-by-night.jpg,Modern Art,Abstract Art,Alphonse Allais,Negroes Fighting in a Tunnel by Night,1884,none,yes,-1.75,0.0,0.25,0.083,0.167,0.083,0.333,0.167,0.0,0.0,0.0,0.0,0.0,0.25,0.083,0.25,0.25,0.083,0.167,0.083,0.0
playmates-1884.jpg,https://use2-uploads6.wikiart.org/images/george-henry/playmates-1884.jpg,Modern Art,Impressionism,George Henry,Playmates,1884,face,yes,2.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.9,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
the-cafe-1884.jpg,https://use2-uploads5.wikiart.org/images/federico-zandomeneghi/the-cafe-1884.jpg,Modern Art,Impressionism,Federico Zandomeneghi,The cafe,1884,face,yes,2.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.9,0.1,0.3,0.5,0.1,0.0,0.1,0.0,0.1,0.0,0.2,0.0
apoplectic-cardinals-harvesting-tomatoes-on-the-shore-of-the-red-sea-study-of-the-aurora.jpg,https://use2-uploads2.wikiart.org/images/alphonse-allais/apoplectic-cardinals-harvesting-tomatoes-on-the-shore-of-the-red-sea-study-of-the-aurora.jpg,Modern Art,Abstract Art,Alphonse Allais,Apoplectic Cardinals Harvesting Tomatoes on the Shore of the Red Sea (Study of the Aurora Borealis),1884,none,yes,-0.8,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0
reading-1884(1).jpg,https://use2-uploads8.wikiart.org/images/julius-leblanc-stewart/reading-1884(1).jpg,Modern Art,Impressionism,Julius LeBlanc Stewart,Reading,1884,face,yes,2.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
children-playing-on-the-beach-1884.jpg,https://use2-uploads8.wikiart.org/images/mary-cassatt/children-playing-on-the-beach-1884.jpg,Modern Art,Impressionism,Mary Cassatt,Children Playing On The Beach,1884,face,yes,2.08,0.083,0.0,0.0,0.0,0.0,0.083,0.0,0.083,0.833,0.417,0.667,0.667,0.0,0.0,0.0,0.083,0.0,0.083,0.0,0.0
castles-in-the-air-1885.jpg,https://use2-uploads5.wikiart.org/images/anders-zorn/castles-in-the-air-1885.jpg,Modern Art,Impressionism,Anders Zorn,Castles in the Air,1885,face,yes,2.25,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.083,0.667,0.0,0.25,0.167,0.0,0.0,0.0,0.0,0.0,0.083,0.167,0.0
boats-1885.jpg,https://use2-uploads3.wikiart.org/images/alfred-sisley/boats-1885.jpg,Modern Art,Impressionism,Alfred Sisley,Boats,1885,body,yes,2.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.636,0.364,0.091,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0
hacienda-la-fortuna-1885.jpg,https://use2-uploads1.wikiart.org/images/francisco-oller/hacienda-la-fortuna-1885.jpg,Modern Art,Impressionism,Francisco Oller,Hacienda La Fortuna,1885,face,yes,1.92,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.167,0.75,0.333,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.083,0.167,0.0
noon-1885.jpg,https://use2-uploads1.wikiart.org/images/george-henry/noon-1885.jpg,Modern Art,Impressionism,George Henry,Noon,1885,face,yes,1.9,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.6,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0
