painted-from-nature-1937.jpg,https://use2-uploads0.wikiart.org/images/victor-brauner/painted-from-nature-1937.jpg,Modern Art,Surrealism,Victor Brauner,Painted from Nature,1937,face,yes,-0.11,0.024,0.036,0.193,0.084,0.084,0.157,0.205,0.024,0.145,0.036,0.06,0.145,0.036,0.012,0.048,0.024,0.024,0.494,0.108,0.0;;;;;
modality-series-spring-awakening-854a-1937.jpg,https://use2-uploads0.wikiart.org/images/jock-macdonald/modality-series-spring-awakening-854a-1937.jpg,Modern Art,Abstract Art,Surrealism,Jock Macdonald,Modality Series, Spring Awakening 854A,1937,none,yes,1.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.091,0.273,0.091,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.364,0.0,0.0;;;;;
not-to-be-reproduced-1937(1).jpg,https://use2-uploads3.wikiart.org/images/rene-magritte/not-to-be-reproduced-1937(1).jpg,Modern Art,Surrealism,Rene Magritte,Not to be reproduced,1937,body,yes,0.7,0.1,0.2,0.2,0.3,0.2,0.1,0.1,0.1,0.0,0.2,0.0,0.0,0.2,0.1,0.3,0.1,0.0,0.0,0.1,0.0;;;;;
ideogram-1937.jpg,https://use2-uploads0.wikiart.org/images/willi-baumeister/ideogram-1937.jpg,Modern Art,Abstract Art,Willi Baumeister,Ideogram,1937,none,yes,-0.1,0.0,0.0,0.6,0.1,0.0,0.1,0.0,0.3,0.1,0.3,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.2,0.2,0.1;;;;;
the-god-of-war-1937.jpg,https://use2-uploads3.wikiart.org/images/jules-perahim/the-god-of-war-1937.jpg,Modern Art,Surrealism,Jules Perahim,The God of War,1937,face,yes,0.0,0.0,0.273,0.091,0.091,0.091,0.091,0.455,0.0,0.0,0.0,0.0,0.091,0.091,0.182,0.182,0.091,0.0,0.091,0.0,0.0;;;;;
guernica-by-pablo-picasso.jpg,https://use2-uploads8.wikiart.org/00139/images/pablo-picasso/guernica-by-pablo-picasso.jpg,Modern Art,Surrealism,Pablo Picasso,Guernica,1937,face,yes,1.1,0.0,0.2,0.4,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0;;;;;
devil-fish-1937.jpg,https://use2-uploads2.wikiart.org/images/alexander-calder/devil-fish-1937.jpg,Modern Art,Abstract Art,Alexander Calder,Devil Fish,1937,none,no,-0.73,0.0,0.0,0.182,0.0,0.091,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.091,0.091,0.0,0.364,0.0,0.182;;;;;
penth-sil-e-1937.jpg,https://use2-uploads6.wikiart.org/images/raoul-ubac/penth-sil-e-1937.jpg,Modern Art,Surrealism,Raoul Ubac,Penth&#233;sil&#233;e,1937,body,yes,0.6,0.0,0.1,0.4,0.0,0.1,0.2,0.4,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.1,0.0,0.6,0.1,0.0;;;
lady-with-roses-1937.jpg,https://use2-uploads3.wikiart.org/images/greta-freist/lady-with-roses-1937.jpg,Modern Art,Magic Realism,Greta Freist,Lady with Roses,1937,face,yes,1.5,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.5,0.2,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0;;;;;
red-staff-1937.jpg,https://use2-uploads6.wikiart.org/images/rudolf-bauer/red-staff-1937.jpg,Modern Art,Abstract Art,Rudolf Bauer,Red Staff,1937,none,yes,-0.18,0.0,0.0,0.091,0.091,0.0,0.182,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.182,0.091;;;;;
the-angel-of-the-home-or-the-triumph-of-surrealism-1937.jpg,https://use2-uploads8.wikiart.org/images/max-ernst/the-angel-of-the-home-or-the-triumph-of-surrealism-1937.jpg,Modern Art,Surrealism,Max Ernst,The Angel of the home or the Triumph of Surrealism,1937,face,yes,-0.64,0.0,0.091,0.0,0.0,0.091,0.273,0.727,0.0,0.0,0.0,0.0,0.0,0.273,0.091,0.091,0.091,0.0,0.364,0.0,0.0;;;;;
moonlight-and-lamplight-1937.jpg,https://use2-uploads8.wikiart.org/images/winifred-nicholson/moonlight-and-lamplight-1937.jpg,Modern Art,Abstract Art,Winifred Nicholson,Moonlight and Lamplight,1937,none,yes,0.5,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.5,0.1,0.0;;;;;
l-introuvable-1937.jpg,https://use2-uploads2.wikiart.org/images/marcel-marien/l-introuvable-1937.jpg,Modern Art,Surrealism,Marcel Marien,L&#39;introuvable,1937,none,no,0.29,0.024,0.012,0.452,0.036,0.06,0.048,0.0,0.012,0.06,0.048,0.024,0.083,0.036,0.012,0.0,0.0,0.036,0.512,0.071,0.024;;;;
forbidden-land-1937.jpg,https://use2-uploads5.wikiart.org/images/wolfgang-paalen/forbidden-land-1937.jpg,Modern Art,Surrealism,Wolfgang Paalen,Forbidden Land,1937,none,yes,0.46,0.0,0.075,0.299,0.0,0.03,0.149,0.328,0.015,0.06,0.03,0.0,0.06,0.164,0.09,0.179,0.09,0.015,0.299,0.119,0.0;;;;;
study-for-totem-landscape-of-my-childhood-1937.jpg,https://use2-uploads5.wikiart.org/images/wolfgang-paalen/study-for-totem-landscape-of-my-childhood-1937.jpg,Modern Art,Surrealism,Wolfgang Paalen,Study for Totem Landscape of My Childhood,1937,none,yes,0.7,0.0,0.0,0.3,0.0,0.1,0.1,0.2,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.4,0.1,0.0;;;;;
the-beached-margin-1937.jpg,https://use2-uploads1.wikiart.org/images/edward-wadsworth/the-beached-margin-1937.jpg,Modern Art,Surrealism,Edward Wadsworth,The Beached Margin,1937,none,yes,0.64,0.091,0.0,0.182,0.0,0.091,0.273,0.0,0.0,0.364,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0;;;;;
portrait-of-dora-maar-1937-1.jpg,https://use2-uploads3.wikiart.org/images/pablo-picasso/portrait-of-dora-maar-1937-1.jpg,Modern Art,Surrealism,Pablo Picasso,Portrait of Dora Maar,1937,face,yes,0.42,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.167,0.167,0.083,0.083,0.0,0.083,0.0,0.5,0.417,0.0;;;;;
peg-top-1937.jpg,https://use2-uploads4.wikiart.org/images/hans-bellmer/peg-top-1937.jpg,Modern Art,Surrealism,Hans Bellmer,Peg-Top,1937,none,yes,-0.4,0.0,0.0,0.2,0.1,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0;;;;;
snail-s-trace-1937.jpg,https://use2-uploads2.wikiart.org/images/roberto-matta/snail-s-trace-1937.jpg,Modern Art,Surrealism,Roberto Matta,Snail&#39;s Trace,1937,none,yes,0.1,0.0,0.0,0.667,0.0,0.0,0.111,0.111,0.0,0.111,0.0,0.0,0.222,0.111,0.0,0.0,0.0,0.0,0.556,0.222,0.0;;;;
objekt-fantom-1937.jpg,https://use2-uploads3.wikiart.org/images/toyen/objekt-fantom-1937.jpg,Modern Art,Surrealism,Toyen,Objekt-fantom,1937,none,yes,0.25,0.0,0.0,0.417,0.0,0.0,0.333,0.333,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.25,0.083,0.0;;;;;
june-1937-painting-1937.jpg,https://use2-uploads7.wikiart.org/images/ben-nicholson/june-1937-painting-1937.jpg,Modern Art,Abstract Art,Ben Nicholson,June 1937 (painting),1937,none,yes,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.3,0.1,0.1;;;;;
le-combat-de-penth-sil-e-1937.jpg,https://use2-uploads1.wikiart.org/images/raoul-ubac/le-combat-de-penth-sil-e-1937.jpg,Modern Art,Surrealism,Raoul Ubac,Le combat de Penth&#233;sil&#233;e,1937,body,yes,0.5,0.0,0.0,0.3,0.0,0.1,0.1,0.7,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.1,0.0,0.2,0.2,0.0;;;
t-te-du-mannequin-d-andre-masson-1937.jpg,https://use2-uploads0.wikiart.org/images/raoul-ubac/t-te-du-mannequin-d-andre-masson-1937.jpg,Modern Art,Surrealism,Raoul Ubac,T&#234;te du Mannequin d&#39;Andre Masson,1937,face,yes,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.4,0.2,0.0,0.3,0.0,0.0;;;
morphology-1937.jpg,https://use2-uploads8.wikiart.org/images/roberto-matta/morphology-1937.jpg,Modern Art,Surrealism,Roberto Matta,Morphology,1937,none,yes,1.0,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.1,0.4,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0;;;;;
the-machine-gunneress-in-a-state-of-grace-1937.jpg,https://use2-uploads2.wikiart.org/images/hans-bellmer/the-machine-gunneress-in-a-state-of-grace-1937.jpg,Modern Art,Surrealism,Hans Bellmer,The Machine-Gunneress in a State of Grace,1937,none,no,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0;;;;;
asleep-1937.jpg,https://use2-uploads5.wikiart.org/images/toyen/asleep-1937.jpg,Modern Art,Surrealism,Toyen,Asleep,1937,body,yes,0.83,0.0,0.083,0.167,0.0,0.0,0.083,0.333,0.0,0.083,0.083,0.0,0.0,0.083,0.083,0.5,0.0,0.0,0.167,0.0,0.0;;;;;
les-etrangers-1937.jpg,https://use2-uploads4.wikiart.org/images/wolfgang-paalen/les-etrangers-1937.jpg,Modern Art,Surrealism,Wolfgang Paalen,Les etrangers,1937,none,yes,0.5,0.0,0.2,0.1,0.1,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0;;;;;
the-figure-in-space-1937.jpg,https://use2-uploads3.wikiart.org/images/enrico-prampolini/the-figure-in-space-1937.jpg,Modern Art,Surrealism,Enrico Prampolini,The Figure in Space,1937,none,yes,0.5,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.1;;;;;
fumage-1937.jpg,https://use2-uploads6.wikiart.org/images/wolfgang-paalen/fumage-1937.jpg,Modern Art,Surrealism,Wolfgang Paalen,Fumage,1937,face,yes,-0.5,0.0,0.1,0.1,0.0,0.1,0.2,0.8,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.3,0.0,0.2,0.0,0.0;;;;;
the-reaper-1938.jpg,https://use2-uploads6.wikiart.org/images/eileen-agar/the-reaper-1938.jpg,Modern Art,Surrealism,Eileen Agar,The Reaper,1938,none,yes,-0.22,0.0,0.055,0.218,0.018,0.073,0.145,0.236,0.0,0.055,0.073,0.036,0.073,0.0,0.055,0.073,0.018,0.0,0.327,0.073,0.055;;;;;
enchanted-beach-1938.jpg,https://use2-uploads2.wikiart.org/images/boris-margo/enchanted-beach-1938.jpg,Modern Art,Surrealism,Boris Margo,Enchanted Beach,1938,none,yes,0.29,0.039,0.039,0.234,0.026,0.039,0.078,0.26,0.013,0.13,0.065,0.013,0.091,0.104,0.026,0.169,0.026,0.026,0.39,0.026,0.0;;;;;
movement-in-nature-1938.jpg,https://use2-uploads2.wikiart.org/images/richard-mortensen/movement-in-nature-1938.jpg,Modern Art,Abstract Art,Richard Mortensen,Movement in Nature,1938,none,yes,0.1,0.0,0.1,0.3,0.0,0.1,0.3,0.1,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.1,0.1,0.1,0.2,0.2,0.0;;;;;
tomorrow-1938.jpg,https://use2-uploads4.wikiart.org/images/yves-tanguy/tomorrow-1938.jpg,Modern Art,Surrealism,Yves Tanguy,Tomorrow,1938,none,yes,0.42,0.083,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.583,0.0,0.0;;;;;
night-visit-1938.jpg,https://use2-uploads8.wikiart.org/images/paul-delvaux/night-visit-1938.jpg,Modern Art,Surrealism,Paul Delvaux,Night Visit,1938,face,yes,0.5,0.167,0.0,0.167,0.0,0.0,0.083,0.167,0.167,0.25,0.167,0.167,0.25,0.0,0.083,0.083,0.083,0.0,0.167,0.25,0.083;;;;;
country-scene-1938.jpg,https://use2-uploads5.wikiart.org/images/giorgio-cavallon/country-scene-1938.jpg,Modern Art,Abstract Expressionism,Giorgio Cavallon,Country Scene,1938,none,yes,1.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0;;;;;
mask-with-moon-1938.jpg,https://use2-uploads1.wikiart.org/images/vajda-lajos/mask-with-moon-1938.jpg,Modern Art,Surrealism,Vajda Lajos,Mask with Moon,1938,none,yes,-0.14,0.0,0.0,0.143,0.0,0.071,0.143,0.143,0.071,0.0,0.143,0.071,0.071,0.071,0.071,0.071,0.071,0.0,0.429,0.0,0.0;;;;;
study-for-a-painting-1938-1.jpg,https://use2-uploads1.wikiart.org/images/ad-reinhardt/study-for-a-painting-1938-1.jpg,Modern Art,Abstract Art,Ad Reinhardt,Study for a Painting,1938,none,yes,-0.8,0.0,0.0,0.1,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0;;;;;
eyes-on-the-table-1938.jpg,https://use2-uploads6.wikiart.org/images/remedios-varo/eyes-on-the-table-1938.jpg,Modern Art,Surrealism,Remedios Varo,Eyes on the table,1938,none,yes,0.92,0.083,0.0,0.417,0.0,0.083,0.0,0.167,0.0,0.0,0.167,0.0,0.083,0.167,0.0,0.0,0.0,0.0,0.417,0.083,0.0;;;;;
ancestral-nature-1938.jpg,https://use2-uploads3.wikiart.org/images/vajda-lajos/ancestral-nature-1938.jpg,Modern Art,Surrealism,Vajda Lajos,Ancestral Nature,1938,none,yes,-0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.1,0.0;;;;;
composition-1938.jpg,https://use2-uploads2.wikiart.org/images/otto-freundlich/composition-1938.jpg,Modern Art,Abstract Art,Otto Freundlich,Composition,1938,none,yes,0.6,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.4,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0;;;;;
animal-head-1938.jpg,https://use2-uploads8.wikiart.org/images/richard-pousette-dart/animal-head-1938.jpg,Modern Art,Abstract Art,Richard Pousette-Dart,Animal Head,1938,none,yes,-0.7,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0;;;;;
suspended-cube-1938.jpg,https://use2-uploads1.wikiart.org/images/david-smith/suspended-cube-1938.jpg,Modern Art,Abstract Art,David Smith,Suspended Cube,1938,none,no,0.08,0.077,0.077,0.385,0.077,0.077,0.154,0.077,0.154,0.154,0.077,0.077,0.154,0.077,0.077,0.154,0.154,0.077,0.462,0.077,0.077;;;;;
still-life-with-lobster-and-radishes-1938.jpg,https://use2-uploads8.wikiart.org/images/cagnaccio-di-san-pietro/still-life-with-lobster-and-radishes-1938.jpg,Modern Art,Magic Realism,Cagnaccio di San Pietro,Still-life with Lobster and Radishes,1938,body,yes,1.73,0.0,0.0,0.182,0.0,0.091,0.0,0.091,0.091,0.273,0.091,0.0,0.182,0.091,0.273,0.091,0.0,0.0,0.091,0.0,0.0;;;;;
no-name-1(5).jpg,https://use2-uploads4.wikiart.org/images/andre-masson/no-name-1(5).jpg,Modern Art,Surrealism,Andre Masson,The Metamorphosis of the Lovers,1938,none,yes,0.6,0.0,0.0,0.3,0.0,0.1,0.0,0.2,0.0,0.2,0.0,0.3,0.1,0.1,0.0,0.1,0.0,0.1,0.8,0.1,0.0;;;;;
time-transfixed-1938(1).jpg,https://use2-uploads7.wikiart.org/images/rene-magritte/time-transfixed-1938(1).jpg,Modern Art,Surrealism,Rene Magritte,Time transfixed,1938,none,yes,1.36,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.273,0.091,0.0,0.273,0.0,0.0,0.091,0.0,0.0,0.545,0.0,0.0;;;;;
genius-of-the-species-1938.jpg,https://use2-uploads3.wikiart.org/images/wolfgang-paalen/genius-of-the-species-1938.jpg,Modern Art,Surrealism,Wolfgang Paalen,Genius of the Species,1938,none,no,-0.18,0.0,0.0,0.091,0.091,0.091,0.273,0.273,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.091,0.182,0.091;;;;;
self-portrait-with-scorpion-1938.jpg,https://use2-uploads5.wikiart.org/images/leonor-fini/self-portrait-with-scorpion-1938.jpg,Modern Art,Magic Realism,Leonor Fini,Self Portrait with Scorpion,1938,face,yes,1.9,0.0,0.0,0.2,0.7,0.0,0.0,0.3,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0;;;;;
the-dancer-1938.jpg,https://use2-uploads7.wikiart.org/images/greta-freist/the-dancer-1938.jpg,Modern Art,Magic Realism,Greta Freist,The Dancer,1938,face,yes,1.84,0.105,0.0,0.0,0.105,0.053,0.0,0.0,0.105,0.368,0.368,0.211,0.316,0.053,0.0,0.0,0.0,0.053,0.053,0.263,0.0;;;;;
huge-landscape-mask-1938.jpg,https://use2-uploads6.wikiart.org/images/vajda-lajos/huge-landscape-mask-1938.jpg,Modern Art,Surrealism,Vajda Lajos,Huge Landscape Mask,1938,none,yes,-0.6,0.0,0.0,0.4,0.0,0.0,0.2,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0;;;;;
untitled-1938.jpg,https://use2-uploads5.wikiart.org/images/ad-reinhardt/untitled-1938.jpg,Modern Art,Abstract Art,Ad Reinhardt,Untitled,1938,none,yes,0.2,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0;;;;;
pretty-blonde-1938.jpg,https://use2-uploads3.wikiart.org/images/jacques-h-rold/pretty-blonde-1938.jpg,Modern Art,Surrealism,Jacques H&#233;rold,Pretty Blonde,1938,none,yes,0.54,0.0,0.0,0.077,0.0,0.154,0.077,0.077,0.0,0.231,0.0,0.077,0.154,0.0,0.0,0.0,0.0,0.154,0.462,0.154,0.077;;;;
untitled-1938.jpg,https://use2-uploads0.wikiart.org/images/kansuke-yamamoto/untitled-1938.jpg,Modern Art,Surrealism,Kansuke Yamamoto,Untitled,1938,body,yes,0.4,0.0,0.0,0.3,0.0,0.1,0.2,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.0;;;;;
fish-circus-1939.jpg,https://use2-uploads7.wikiart.org/images/eileen-agar/fish-circus-1939.jpg,Modern Art,Surrealism,Eileen Agar,Fish Circus,1939,body,yes,0.8,0.0,0.1,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0;;;;;
pygmallion-1939.jpg,https://use2-uploads7.wikiart.org/images/paul-delvaux/pygmallion-1939.jpg,Modern Art,Surrealism,Paul Delvaux,Pygmallion,1939,face,yes,1.09,0.0,0.0,0.0,0.0,0.091,0.091,0.091,0.0,0.182,0.0,0.455,0.0,0.091,0.0,0.0,0.182,0.091,0.273,0.182,0.0;;;;;
untitled-1939.jpg,https://use2-uploads7.wikiart.org/images/serge-brignoni/untitled-1939.jpg,Modern Art,Surrealism,Serge Brignoni,Untitled,1939,none,yes,-0.3,0.0,0.1,0.5,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.6,0.0,0.0;;;;;
reclining-figure-1939.jpg,https://use2-uploads3.wikiart.org/images/henry-moore/reclining-figure-1939.jpg,Modern Art,Surrealism,Henry Moore,Reclining Figure,1939,none,no,0.45,0.0,0.0,0.273,0.0,0.0,0.182,0.0,0.091,0.0,0.182,0.0,0.182,0.091,0.0,0.091,0.0,0.0,0.364,0.182,0.0;;;;;
guglielmo-marconi-1939.jpg,https://use2-uploads1.wikiart.org/images/enrico-prampolini/guglielmo-marconi-1939.jpg,Modern Art,Surrealism,Enrico Prampolini,Guglielmo Marconi,1939,face,yes,-0.3,0.0,0.0,0.3,0.1,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5,0.0,0.0;;;;;
gradiva.jpg,https://use2-uploads8.wikiart.org/images/andre-masson/gradiva.jpg,Modern Art,Surrealism,Andre Masson,Gradiva,1939,face,yes,-0.5,0.0,0.0,0.25,0.083,0.083,0.417,0.417,0.083,0.083,0.0,0.0,0.0,0.083,0.167,0.167,0.167,0.0,0.417,0.083,0.0;;;;;
untitled-1939.jpg,https://use2-uploads7.wikiart.org/images/louis-schanker/untitled-1939.jpg,Modern Art,Abstract Art,Louis Schanker,Untitled,1939,none,yes,0.6,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1;;;;;
lugano-1939.jpg,https://use2-uploads3.wikiart.org/images/francis-bott/lugano-1939.jpg,Modern Art,Surrealism,Francis Bott,Lugano,1939,face,yes,1.5,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.2,0.3,0.0;;;;;
ciud-lagui-1939.jpg,https://use2-uploads4.wikiart.org/images/xul-solar/ciud-lagui-1939.jpg,Modern Art,Surrealism,Xul Solar,Ciud&#225; lagui,1939,none,yes,1.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.5,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0;;;;
the-vale-of-the-white-horse-1939.jpg,https://use2-uploads8.wikiart.org/images/eric-ravilious/the-vale-of-the-white-horse-1939.jpg,Modern Art,Magic Realism,Eric Ravilious,The Vale of the White Horse,1939,none,yes,1.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.0;;;;;
la-force-1939.jpg,https://use2-uploads4.wikiart.org/images/arno-breker/la-force-1939.jpg,Post Renaissance Art,Neoclassicism,Arno Breker,La Force,1939,face,no,0.6,0.0,0.2,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0;;;;;
stone-garden-1939.jpg,https://use2-uploads4.wikiart.org/images/willi-baumeister/stone-garden-1939.jpg,Modern Art,Abstract Art,Willi Baumeister,Stone Garden,1939,none,yes,-0.27,0.0,0.0,0.273,0.0,0.0,0.091,0.182,0.0,0.091,0.091,0.091,0.0,0.091,0.0,0.182,0.0,0.091,0.636,0.091,0.0;;;;;
combat-des-princes-saturniens-iii-1939.jpg,https://use2-uploads6.wikiart.org/images/wolfgang-paalen/combat-des-princes-saturniens-iii-1939.jpg,Modern Art,Surrealism,Wolfgang Paalen,Combat des Princes Saturniens III,1939,none,yes,-0.27,0.0,0.091,0.182,0.0,0.0,0.182,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.455,0.273,0.0;;;;;
colored-ideogram-1939.jpg,https://use2-uploads8.wikiart.org/images/willi-baumeister/colored-ideogram-1939.jpg,Modern Art,Abstract Art,Willi Baumeister,Colored Ideogram,1939,none,yes,0.1,0.1,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0;;;;;
natura-morta-con-zucca-1939.jpg,https://use2-uploads3.wikiart.org/images/cagnaccio-di-san-pietro/natura-morta-con-zucca-1939.jpg,Modern Art,Magic Realism,Cagnaccio di San Pietro,Natura morta con zucca,1939,none,yes,1.6,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;
my-room-has-two-doors-1939.jpg,https://use2-uploads5.wikiart.org/images/kay-sage/my-room-has-two-doors-1939.jpg,Modern Art,Surrealism,Kay Sage,My Room Has Two Doors,1939,none,yes,0.6,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0;;;;;
cat-catching-a-bird-1939.jpg,https://use2-uploads8.wikiart.org/images/pablo-picasso/cat-catching-a-bird-1939.jpg,Modern Art,Surrealism,Pablo Picasso,Cat catching a bird,1939,face,yes,-0.36,0.0,0.364,0.091,0.0,0.091,0.273,0.818,0.0,0.0,0.0,0.0,0.0,0.364,0.0,0.182,0.091,0.0,0.091,0.091,0.0;;;;;
three-points-1939.jpg,https://use2-uploads8.wikiart.org/images/henry-moore/three-points-1939.jpg,Modern Art,Surrealism,Henry Moore,Three Points,1939,none,no,-0.2,0.0,0.0,0.3,0.0,0.1,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0;;;;;
composition-x-1939.jpg,https://use2-uploads6.wikiart.org/images/wassily-kandinsky/composition-x-1939.jpg,Modern Art,Abstract Art,Wassily Kandinsky,Composition X,1939,none,yes,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.7,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0;;;;;
rendezvous-1939.jpg,https://use2-uploads8.wikiart.org/images/conroy-maddox/rendezvous-1939.jpg,Modern Art,Surrealism,Conroy Maddox,Rendezvous,1939,none,yes,0.5,0.0,0.0,0.25,0.0,0.0,0.167,0.083,0.0,0.167,0.0,0.083,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.167,0.0;;;;;
marine-object-1939.jpg,https://use2-uploads0.wikiart.org/images/eileen-agar/marine-object-1939.jpg,Modern Art,Surrealism,Eileen Agar,Marine Object,1939,none,no,0.9,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.3,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.1;;;;;
portrait-of-max-ernst-1939.jpg,https://use2-uploads6.wikiart.org/images/leonora-carrington/portrait-of-max-ernst-1939.jpg,Modern Art,Surrealism,Leonora Carrington,Portrait of Max Ernst,1939,face,yes,0.52,0.039,0.039,0.143,0.078,0.039,0.091,0.208,0.052,0.065,0.078,0.013,0.052,0.065,0.052,0.325,0.078,0.039,0.182,0.195,0.0;;;;;
seated-nude-1940.jpg,https://use2-uploads7.wikiart.org/images/lee-krasner/seated-nude-1940.jpg,Modern Art,Abstract Expressionism,Lee Krasner,Seated Nude,1940,none,yes,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.1,0.1,0.3,0.2,0.0;;;;;
